Country Name,Time,GDP (current US$),GDP growth (annual %),GDP deflator (base year varies by country),"Inflation, consumer prices (annual %)",Real interest rate (%),"Official exchange rate (LCU per US$, period average)",Households and NPISHs Final consumption expenditure (current US$),Gross capital formation (current US$),Gross capital formation (% of GDP),General government final consumption expenditure (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Current account balance (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","External debt stocks, total (DOD, current US$)","Total reserves (includes gold, current US$)","Population, total",Urban population,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Industry (including construction), value added (current US$)","Services, value added (current US$)","Agriculture, forestry, and fishing, value added (current US$)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Literacy rate, youth total (% of people ages 15-24)","Life expectancy at birth, total (years)",Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Individuals using the Internet (% of population),Mobile cellular subscriptions (per 100 people),Gross savings (% of GDP)
Angola,2010,83799474070,4.398375938,591.5132966,14.46965649,-7.353793454,91.90572034,29998328722,23629203928,28.19731769,14281396196,51572807438,35682251333,7505954235,-3.8511115,-3227211182,26795572705,19678661657,23294825,13926345,16.618,77.26,43884475270,35101107338,5179053447,0.777629972,,57.242,206.9987647,487.2810743,2.8,40.3668,36.9873386
Angola,2011,1.1179E+11,3.472053148,779.4457079,13.48246792,-9.876356841,93.93475,37988837997,29539717730,26.42435317,20385821009,67822781239,43947410303,13084636207,-2.704873236,-3023770966,34679553283,27039761554,24218352,14658884,16.77,77.315,62631898506,43682772593,6534871905,0.630320013,,58.093,206.9504977,486.2353657,4.7,49.8515,37.88854984
Angola,2012,1.28053E+11,8.542107076,836.0003392,10.27790492,8.764706246,95.46795542,45343057783,34148610390,26.66757737,22848012194,71632968361,45919732962,13841185161,-1.143767779,-1464627991,36165323895,31161778889,25177394,15425686,16.562,77.037,72885438986,50715287562,7772338180,,,58.916,271.7119969,531.2433226,7.7,50.7801,37.23299841
Angola,2013,1.32339E+11,4.954613031,859.7404425,8.777814293,12.61080218,96.51827948,49697096482,34597374204,26.14297048,28614294308,67158241200,47727897154,8145070112,-5.380130995,-7120017424,43350110779,31500815462,26165620,16223208,16.492,76.756,70619923130,56621174883,8611957357,,,59.705,276.0874766,512.0218026,13,50.7735,31.9785712
Angola,2014,1.35967E+11,4.82255927,890.354809,7.280387304,12.38052977,98.30241686,60460012761,37391495069,27.5004592,24440928317,60770402473,47096036033,-3747517596,2.690005647,3657514667,45924334306,27032344084,27160769,17038222,16.406,76.473,62821184463,63651400427,10261491792,,77,60.396,310.3741282,447.1603254,21.4,51.7384,29.85796511
Angola,2015,90496420507,0.943571561,859.0286959,9.355972155,21.14418153,120.0607017,47731428886,30952029925,34.20249083,14871125503,26926846081,29985009889,-10272841903,11.08133903,10028215163,48771532654,23790543425,28157798,17864997,16.49,76.187,37947947442,44035457377,8255567066,,75.66081238,61.042,306.167407,517.5252094,22,49.3097,24.81755493
Angola,2016,52761617226,-2.580049644,1046.075628,30.69441508,-4.922003097,163.6564341,29560117545,14358920734,27.21470927,7323673931,14838933358,13320025154,-3085195463,-0.340242829,-179517618.9,57434097528,23672191989,29183070,18720648,16.575,75.899,22499436051,24787933029,5187083683,,,61.619,331.6649002,462.934994,23.2,44.5502,24.01749017
Angola,2017,73690154991,-0.147212941,1282.640547,29.8444799,-5.552697982,165.9159507,42137871386,17781659791,24.13030586,9532425304,21373167720,17134965573,-632867147.9,-10.03837678,-7397295409,58745881699,17455327771,30234839,19603967,16.61,75.609,31073630489,34459450712,7381539852,,,62.122,315.1992971,456.6922175,26,44.0682,23.09966944
Angola,2018,79450688259,-1.316361689,1643.923107,19.62893797,-5.844003353,252.8557477,44779572359,14197377629,17.86942057,8322096953,32444713330,20293075111,7402606519,-8.125891109,-6456076413,61791490177,15410405365,31297155,20504018,16.594,75.316,38081939894,34328187063,6838910105,,,62.622,370.7365733,405.1797531,29,42.4589,25.09992382
Angola,2019,70897962732,-0.702272958,1959.342696,17.08095414,0.090918787,364.825805,35404254103,12557628119,17.71225524,6096413924,28919814316,12080150067,5137394880,-5.780813143,-4098478748,62292159790,16334853784,32375632,21425222,16.497,75.021,35279479661,29864497022,5588620584,,,63.051,410.8645663,416.9965072,32.1,45.8065,32.10299532
Angola,2020,48501561204,-5.638214717,2170.228813,22.27153925,8.028656853,578.2587803,26275532256,12848257811,26.4904005,4194383802,18583150428,13399763094,871917831.3,-3.848263987,-1866468113,65405244104,13781988140,33451132,22353719,16.69,74.729,22154660664,21532555296,4824228918,,,63.116,437.6533506,397.6331866,36.6,43.7804,28.06598155
Angola,2021,66505129988,1.199210521,3012.792411,25.75429488,-13.98937224,631.4419555,29829632472,17582201885,26.43736188,5109891520,31753057845,17769653735,8399451649,-6.548542276,-4355116553,66019700769,14468113826,34532429,23295577,15.799,76.372,31606170350,27223038048,7639008924,,,62.958,392.3558346,418.358996,39.4,44.3869,38.29084766
Angola,2022,1.044E+11,3.044726524,3425.864147,21.35529013,5.634142895,460.5675116,48603826455,27411216560,26.25601822,8452481077,46344761974,26412539213,11762879501,-6.320563843,-6598652652,60445747533,13654715740,35635029,24260684,14.602,75.615,47167860860,42986354988,14342216415,,83.30000305,64.246,392.5070469,423.1225176,42.1,66.6008,36.62240768
Angola,2023,84875162197,1.07809952,4028.821011,13.64410178,-0.577616514,685.0202378,47857698096,20182542151,23.77909111,4389558770,34656621950,22211258771,4184993796,-2.497352736,-2119632186,57031749206,13942114199,36749906,25242775,14.537,75.75,38394114410,33754501928,12640699299,,,64.617,,,44.8,70.052,28.37050423
Angola,2024,80396942242,4.423904529,5045.663717,28.24049489,-4.663122118,869.8461896,44429017547,20100497840,25.00157006,5038306976,30456566854,19627446976,6309847179,-0.168898069,-135788882.9,,14242892505,37885849,26247695,14.464,75.703,35495737601,31636094165,13206774101,,,,,,,,29.9213759
Andorra,2000,1432606189,3.528362361,77.8792565,,,,,,,,,,,,,,,65685,60690,,,212652553.3,1096817610,7407372.643,,,81.863,,,10.5,35.8423,
Andorra,2001,1548265808,8.119357722,80.27835439,,,,,,,,,,,,,,,65852,60621,,,231063461.8,1164201954,6842609.591,,,82.162,,,,44.6896,
Andorra,2002,1764279824,4.546362214,82.87899719,,,,,,,,,,,,,,,66506,60947,,,265829141.5,1318734941,6808130.824,,,82.448,,,11.3,49.3038,
Andorra,2003,2366941809,8.694203716,85.51246424,,,,,,,,,,,,,,,69486,63376,,,366756133.9,1773716053,9920276.639,,,82.718,,,13.5,74.6812,
Andorra,2004,2900245324,8.135676338,88.11411598,,,,,,,,,,,,,,,74325,67451,,,457668979.4,2169216372,12028535.4,,,82.815,,,26.8,78.5281,
Andorra,2005,3161084091,5.397795985,91.10656134,,,,,,,,,,,,,,,77421,69900,,,506904581.5,2352475178,12030352.93,,,83.086,,,37.6,83.3882,
Andorra,2006,3459337987,4.808688699,94.25628289,,,,,,,,,,,,,,,79585,71473,,,559281384,2564209030,12229532.54,,,83.374,,,48.9,86.7048,
Andorra,2007,3957625367,1.553188141,97.28306641,,,,,,,,,,,,,,,81877,73123,,,612384407,2950776266,14595591.12,,,83.632,,,70.9,77.559,
Andorra,2008,4102319399,-5.559186369,99.49561247,,,,,,,,,,,,,,,83495,74314,,,633101399.1,3091675071,16693074.57,,,83.855,,,70,76.8932,
Andorra,2009,3688976341,-5.302846543,99.62708212,,,,,,,,,,,,,,,83888,74586,,,544732274.9,2804935346,15454189.23,,,84.1,,,78.5,76.9466,
Andorra,2010,3449925739,-1.974958,100,,,,,,,,,,,,,,,80706,71682,,,452825041.8,2656139628,16094200.33,,,84.197,,,81,81.1526,
Andorra,2011,3629133574,-0.008069753,100.1967642,,,,,,,,,,,,,,,77783,69014,,,432188186.5,2808047010,17803107.68,,,84.296,,,81,83.6224,
Andorra,2012,3188652765,-4.974443719,100.3716645,,,,,,,,,,,,,,,76834,68099,,,353034231.3,2449680865,19169046.98,,,84.334,,,82.7,83.1208,
Andorra,2013,3193512950,-3.547596515,100.8218236,,,,,,,,,,,,,,,75194,66575,,,339095097.8,2491629129,18699901.99,,,84.406,,,84.4,85.0214,
Andorra,2014,3271685597,2.504465521,100.7371138,,,,,,,,,,,,,,,73737,65214,,,332191621.1,2559888161,17589350.39,,,84.485,,,86.1,89.8341,
Andorra,2015,2789881259,1.434140395,101.4025721,,,,,,,,,,,,,,,72174,63762,,,278465545.3,2194727449,14323811.42,,,84.532,,,87.9,98.8389,
Andorra,2016,2896610480,3.70967807,101.7552455,,,,,,,,,,,,,,,72181,63698,,,293738879,2262277513,15120296.52,,,84.489,,,89.7,105.474,
Andorra,2017,3000162081,0.34607189,102.9117034,,,,,,,,,,,,,,,73763,65022,,,311882379.2,2336191970,16787062.28,,,84.359,,,91.6,108.912,
Andorra,2018,3218419897,1.58876549,103.9536622,,,,,,,,,,,,,,,75162,66189,,,356482928.3,2499289458,17584412.65,,,84.242,,,,109.915,
Andorra,2019,3155149348,2.015547638,105.3827689,,,,,,,,,,568257241.8,,,,,76474,67285,,,369146719.6,2446992162,16489859.53,,,84.098,,,90.7,114.953,
Andorra,2020,2891001149,-11.18393994,106.5565075,,,,,,,,,,448869294.4,,,,,77380,68029,,,366005321.1,2307464579,16173496.9,,,79.418,,,93.2,103.877,
Andorra,2021,3324647529,8.28677879,109.28314,,,0.845376564,,,,,,,499421933.8,,,,,78364,68849,,,411014085.2,2639166728,17681967.64,,,82.331,,,93.9,119.688,
Andorra,2022,3380612573,9.564612256,113.9130867,,,0.950915534,,,,,,,393619769.9,,,,,79705,69990,,,376780802.7,2643362691,16480211.19,,,84.016,,,94.5,142.426,
Andorra,2023,3785067332,2.58355481,121.0845999,,,0.924709623,,,,,,,538286643.7,,,,,80856,70971,,,470416729,2964124939,18111249.51,,,84.041,,,95.4,156.097,
Andorra,2024,4039844390,3.371820326,124.8910825,,,0.924367447,,,,,,,,,,,,81938,71898,,,515202279.3,3134476423,18822596.35,,,,,,,,
Antigua and Barbuda,2000,901003703.7,6.203552126,74.40139951,0.771779797,10.47519037,2.7,,,,,,,-71441645.96,10.71076287,96504370.16,,63558884.53,74912,24067,,,118022222.2,697574074.1,11614814.81,,,74.819,,,6.48,29.3678,
Antigua and Barbuda,2001,877774074.1,-4.548109771,75.93687921,1.402796636,9.367282514,2.7,,,,,,,-91170613.78,16.61177788,145813879.5,,79718831.04,76069,24144,,,105840740.7,680625925.9,11322222.22,,,75.108,,,8.9,32.8649,
Antigua and Barbuda,2002,898092592.6,1.027234861,76.9046577,2.407658013,9.986192987,2.7,,,,,,,-84607717.95,10.34536344,92910942.69,,87648341.46,77032,23955,,,109488888.9,691551851.9,12229629.63,,,75.237,,,12.5,49.5963,
Antigua and Barbuda,2003,948100000,6.076636664,76.53603057,1.993530552,13.36537575,2.7,,,,,,,-86828233.45,12.67967699,120216017.6,,113767366.7,77884,23727,,,118351851.9,727314814.8,12896296.3,,,75.313,,,17.2,59.1906,
Antigua and Barbuda,2004,1026329630,5.767103383,78.33359246,2.030077579,9.395085356,2.7,,,,,,,-64761939.05,10.1893673,104576495.7,,120139161.9,78719,23487,,,124785185.2,780740740.7,12737037.04,,,75.329,,1714.96081,24.3,68.5984,
Antigua and Barbuda,2005,1143896296,6.473689418,81.99842827,2.098751967,6.415300042,2.7,,,,,,,-114398256.2,10.818663,123754285.4,,127320746.2,79611,23261,,,154588888.9,862729629.6,15203703.7,,,75.364,,1720.867719,27,108.025,
Antigua and Barbuda,2006,1303674074,12.70814749,82.91490194,1.787785374,9.664895797,2.7,,,,,,,-258690923.2,22.14752352,288731522.1,,142632588.8,80604,23058,,,223233333.3,933077777.8,16070370.37,,,75.506,,1774.105503,30,136.689,
Antigua and Barbuda,2007,1487381481,9.315182723,86.53771977,1.416052594,5.815132719,2.7,,,,,,,-427654577.5,23.29947517,346552079,,143848808.5,81704,22879,,,242737037,1058540741,17537037.04,0.983640015,,75.72,,1786.938216,34,137.547,
Antigua and Barbuda,2008,1557640741,-0.014006598,90.6381869,5.333806398,5.433293819,2.7,,,,,,,-337074421.7,9.859357597,153573370.7,,138022502.6,82912,22722,,,274300000,1104881481,17607407.41,0.965020001,,76.075,,,38,164.743,
Antigua and Barbuda,2009,1386518519,-11.96287947,91.64394091,-0.550159996,8.857448583,2.7,,,,,,,-180970641.6,6.05699272,83981325.73,,127860399.4,84173,22574,,,250207407.4,991218518.5,15418518.52,0.990239978,,76.386,,,42,160.295,
Antigua and Barbuda,2010,1298348148,-7.840506837,93.11704111,3.370025402,9.243351409,2.7,,,,,,,-141181263.1,7.218601147,93722574.32,,136600155.3,85320,22386,,,192648148.1,956344444.4,15770370.37,0.971769989,,76.701,,,47,196.871,
Antigua and Barbuda,2011,1287359259,-1.958742622,94.17353939,3.456749672,9.670144106,2.7,,,,,,,-65308239.41,5.408828464,69631054.05,,147868733.6,86332,22190,,,170285185.2,966240740.7,18218518.52,0.964439988,,77.023,,,52,203.873,
Antigua and Barbuda,2012,1364729630,3.373142739,96.5757374,3.376880443,7.417177191,2.7,,,,,,,-110683227.9,9.147097587,124833151,,162045102,87260,22274,,,178433333.3,991829629.6,18792592.59,1.039039969,,77.1,,,58,145.979,
Antigua and Barbuda,2013,1325496296,-0.60098233,94.366498,1.059497824,12.52647734,2.7,,,,,,,-116386897.3,7.007593218,92885388.56,,202580587,88064,22324,,,195640740.7,982677777.8,19670370.37,,,77.05,,,63.4,129.858,
Antigua and Barbuda,2014,1378707407,2.198291887,96.04345874,1.089441574,8.149935341,2.7,,,,,1027285185,924222222.2,-522482.2814,3.355541633,46263101.05,,297046137.5,88765,22347,,,211862963,1019477778,19870370.37,0.974340022,,76.912,,,67.8,135.235,
Antigua and Barbuda,2015,1437485185,1.421619976,98.73440584,0.968993459,6.841593913,2.7,,,,,1016366667,853392592.6,29237532.05,7.932232019,114024660.1,,355728253.4,89409,22352,,,228962963,1050577778,20781481.48,0.990040004,,76.892,,,70,196.848,
Antigua and Barbuda,2016,1489603704,4.120367544,98.26530139,-0.489437796,10.09809534,2.7,,,,,1043081481,923581481.5,-35565937.38,6.540798484,97431976.47,,330090979.3,89969,22354,,,264614814.8,1059870370,21725925.93,,,76.968,,,71,200.069,
Antigua and Barbuda,2017,1534855556,2.71272658,98.57634231,2.43248789,8.965090844,2.7,,,,,988692592.6,970770370.4,-118135621.7,9.855756633,151271628.2,,313645370.8,90468,22357,,,288622222.2,1078840741,25492592.59,0.979359984,,77.03,,,72,203.387,
Antigua and Barbuda,2018,1661529630,6.712004872,100,1.207157934,7.425079217,2.7,,,,,1037966667,1132907407,-232510569.2,12.17751936,202333092.3,,328659747.5,90926,22367,,,343140740.7,1128259259,27029629.63,0.97924,,77.132,,,73,,
Antigua and Barbuda,2019,1726448148,3.172221937,100.712335,1.431355982,7.843124716,2.7,,,,,1194092593,1180425926,-112310361.1,7.756302471,133908540.4,,279133212.7,91364,22390,,,363948148.1,1181418519,28429629.63,,,77.168,,,74,201.392,
Antigua and Barbuda,2020,1411637037,-18.86877652,101.4995566,0.625989707,6.848651451,2.7,,,,,591277777.8,739748148.1,-219740880.4,6.827660268,96381781.11,,221808945.9,91846,22441,,,298151851.9,957514814.8,32170370.37,,,77.161,,,75,200.335,
Antigua and Barbuda,2021,1602125926,8.172863112,106.4925985,2.062996385,2.357048006,2.7,,,,,752377777.8,866970370.4,-284882209.6,18.08949005,289816410,,367511735.7,92349,22515,,,328166666.7,1096496296,33337037.04,,,77.197,,,76.1,199.244,
Antigua and Barbuda,2022,1866566667,9.107806234,113.7130892,7.531078346,0.500681464,2.7,,,,,1021455556,1175559259,-291674218.9,16.78322529,313270088.9,,396505745.5,92840,22603,,,366933333.3,1276885185,36503703.7,,,77.483,,,77.2,200.541,
Antigua and Barbuda,2023,2005785185,2.427363001,119.2986089,5.067138654,1.718196203,2.7,,,,,,,-271047196.7,16.34966028,327939063.7,,364367020.2,93316,22706,,,380840740.7,1385229630,38977777.78,,,77.598,,,77.6,,
Antigua and Barbuda,2024,2224814815,4.32752145,126.8369932,6.198866988,0.194074975,2.7,,,,,,,-181365884.1,12.16435281,270634323.3,,358440631.7,93772,22822,,,,,,,,,,,,,
Argentina,2000,2.84204E+11,-0.788998939,59.21452939,,,0.9995,1.97044E+11,49830828800,17.53348744,39175188600,31223690400,33070146000,-8980617893,3.665790595,10418314339,1.50063E+11,25152117244,37213984,33173290,15,62.324,73866930600,1.80382E+11,13300482400,1.015869975,,73.91,2091.79431,1643.32132,7.04,17.4342,14.3684377
Argentina,2001,2.68697E+11,-4.408839683,58.5656757,,,0.9995,1.85164E+11,41986461000,15.62596533,38037449000,31112418400,27603881800,-3780423241,0.806164135,2166136830,1.5265E+11,14555552760,37624825,33609880,17.32,61.646,67828286700,1.74871E+11,12275651800,1.01778996,99,74.154,2093.112725,1518.458186,9.78,17.9185,14.21407282
Argentina,2002,97724004252,-10.89448483,76.46053741,,,3.063256667,60489618364,10606870818,10.85390524,11956773588,27736610298,13065823829,8766610000,2.198958195,2148910000,1.4832E+11,10492424819,38029349,34040070,19.59,60.112,29862244294,53529736072,9974343869,1.018100023,,74.312,2027.039695,1484.257019,10.9,17.2676,21.34317688
Argentina,2003,1.27587E+11,8.837040796,84.48560835,,,2.900629167,80632168516,18049680786,14.1469621,14593470488,33084505278,18772898619,8139930000,1.294810869,1652010000,1.63443E+11,14157284136,38424282,34461202,15.36,61.018,41650893935,65109794216,13177395615,1.022079945,,74.307,2142.629497,1588.981777,11.9,20.4096,21.73453301
Argentina,2004,1.64658E+11,9.029573301,99.9999999,,,2.923300819,1.05927E+11,28899558550,17.55127036,18301129726,39266996606,27736672324,3211790000,2.505017516,4124710000,1.68E+11,19659591804,38815916,34879982,13.522,61.943,47449347397,78767394915,13769497386,1.02778995,,74.871,2257.012304,1740.908903,16,34.8114,13.78283487
Argentina,2005,1.98737E+11,8.85165992,110.3175111,,,2.9036575,1.25263E+11,37537987445,18.88826414,24130382301,46198180131,34392237787,5273750000,2.649354415,5265250000,1.30788E+11,28081718502,39216789,35307267,11.506,61.511,56891104940,96359957901,15777249625,1.032999992,,75.231,2369.54637,1712.432035,17.7,56.4973,13.70860973
Argentina,2006,2.32557E+11,8.0471515,125.4762982,,,3.054313333,1.47139E+11,43442829424,18.68048724,28905507926,53550250227,40480743016,6498802520,2.381068545,5537347786,1.18921E+11,32022297113,39622115,35739148,10.078,61.795,67914347258,1.1337E+11,16129176943,1.040220022,,75.279,2502.541825,1784.016698,20.9,79.5273,21.41722954
Argentina,2007,2.87531E+11,9.007650875,144.2223631,,,3.095648849,1.79796E+11,57791082382,20.0991132,37348269041,65162321195,52567536062,6048537893,2.251294236,6473157762,1.20818E+11,46149456856,40016763,36161548,8.47,61.114,78827167842,1.42352E+11,21427791191,1.046380043,,74.783,2596.611825,1845.914228,25.9,100.962,22.23144417
Argentina,2008,3.61558E+11,4.057233103,177.6403647,,,3.14416456,2.28051E+11,70766944271,19.57277588,49293062930,79762958392,66316154417,5421206329,2.689900965,9725553130,1.29752E+11,46385380207,40424148,36595981,7.837,60.428,94990190458,1.81702E+11,26462268579,1.050009966,,75.428,2702.567782,1889.409238,28.1,115.052,21.1268024
Argentina,2009,3.32976E+11,-5.918525076,204.9572772,,,3.710106831,2.09702E+11,53453089199,16.05311236,52956236299,65133480388,48268743530,7254115684,1.206439226,4017158925,1.33695E+11,48006988635,40854831,37051655,8.645,60.78,84190456294,1.77496E+11,17559926037,1.047539949,,75.577,2680.099203,1722.744029,34,128.462,18.3213663
Argentina,2010,4.23627E+11,10.12539816,247.8243464,,-8.56602872,3.896295154,2.72113E+11,75005496431,17.70553381,64237667185,80208867996,67937933972,-1622995871,2.675161719,11332718626,1.26642E+11,52207549724,41288694,37510366,7.714,60.187,1.07003E+11,2.18148E+11,30213817111,1.035979986,,75.68,2777.733779,1826.051124,45,138.252,17.33185579
Argentina,2011,5.30158E+11,6.003951693,306.5673214,,-7.773405236,4.110139576,3.40469E+11,97540924275,18.39845892,83176277231,97809980731,88838309449,-5340181192,2.044659979,10839930945,1.42885E+11,46265800526,41730660,37970728,7.18,60.651,1.33667E+11,2.74685E+11,37104355521,1.040199995,,76.1,2880.783577,1865.257361,51,145.511,17.33321655
